year,age,sex,chd_incd_clbr_fctr,stroke_incd_clbr_fctr,t2dm_incd_clbr_fctr,chd_ftlt_clbr_fctr,stroke_ftlt_clbr_fctr,nonmodelled_ftlt_clbr_fctr
2013,88,women,1.132348859756,1.0541649249072,1.51088984129035,8.17780612734041,12.4541387300151,0.951678587645708
2013,89,men,1.27693213120654,1.08630231614576,0.866942137281621,6.91172926195157,10.2377316417255,1.10036235581222
2013,89,women,1.19701210228166,1.075523327385,1.22034602035192,7.86472062032462,11.8484477755441,0.953953520767076
2014,30,men,1.22430075559437,1.00757072826156,1.03106799128103,194.820908997135,136.176922404472,0.957776952388292
2014,30,women,1.04904240482145,0.987120862509488,1.00385657157934,176.896878244807,142.778742413977,1.0021906287629
2014,31,men,0.983275843622499,0.963612454874211,0.999133722867134,214.246423486674,154.248586145995,0.994259789129393
2014,31,women,1.03563074917943,0.982611051472258,0.995652082060437,190.624279512786,157.62667980541,1.03959585524804
2014,32,men,0.813518723036779,0.957651221647886,1.01348436624643,217.778524953035,173.322472788968,1.00629403937087
2014,32,women,0.920983657427804,0.968886710749283,1.03043267430637,192.256230697602,170.059368181605,1.05441307423628
2014,33,men,0.76924751154601,0.9606383263004,1.00647129271337,113.947435816473,91.9219899853986,0.98510292054591
2014,33,women,0.840950955607195,0.946603595521698,1.04379714280557,208.917856547772,94.1260215804169,1.01827901564317
2014,34,men,0.923546781698301,0.911385394809774,0.982688607842443,111.672297424251,97.4965982434446,1.05322713543933
2014,34,women,0.93908004635474,0.947922656965792,0.990088497689448,198.237348265967,99.3558298109052,0.99471920951256
2014,35,men,1.02897414330307,0.915019728662156,1.33051777261775,112.431150021801,100.803395393968,0.941908374286214
2014,35,women,1.00461200104771,0.934107504222709,1.24454196720927,106.66322776127,103.487451609136,1.04011626361163
2014,36,men,1.14741034502293,0.92962079736527,1.26645499565171,109.402294170849,72.2255649374583,0.967232585012437
2014,36,women,1.10838778952724,0.990286462708466,1.30458279458166,111.210477082073,107.665910790438,0.986823097432844
2014,37,men,1.27497563062262,0.915072941446412,1.27711796701183,78.8977698699539,76.9135288002641,0.993735342102551
2014,37,women,1.22611536153678,0.944659327109849,1.35632926108703,109.25069227742,76.443750998937,0.989847950852417
2014,38,men,1.20130372775117,0.915091950532017,1.19428015421801,78.1177406365107,82.5937871917339,1.03847649176601
2014,38,women,1.01955779106586,0.96830233069203,1.21674207619352,107.713861046872,113.824654826611,1.03320607298389
2014,39,men,1.06276233715316,0.908487578762887,1.141965798173,71.772833594089,65.8056083463449,1.03494520040443
2014,39,women,0.956843274974176,0.92284093276485,1.34587284088784,112.540117411378,79.106068928113,1.00077924852264
2014,40,men,0.979277300781055,0.918308153278515,1.19492687219148,64.0287114566418,68.5726288450267,0.934733482563419
2014,40,women,0.991313127315172,0.915974478946826,1.02737504121846,81.7631779323818,63.1056080660154,1.04279571190512
2014,41,men,0.934475455130644,0.87525910096389,1.09956326198413,61.4951889120272,57.3537850187233,0.949138924018329
2014,41,women,0.949649857113052,0.921992644534201,1.20220170111458,78.4983781979284,65.8103526853055,0.998073895805686
2014,42,men,0.932348116316691,0.914880573529979,1.11516217783255,54.663430352186,50.764756715587,0.955136596961615
2014,42,women,0.991110692747664,0.950355403409093,1.23218453969781,78.5236289344455,66.6491139977844,0.960457432875421
2014,43,men,0.931002745653788,0.899617829051603,1.31343789452091,47.01230151644,46.6336026259105,1.01532155671105
2014,43,women,1.01013263744205,0.913156209243574,1.0365240565693,79.6903473144157,54.9535337306208,0.95844007241927
2014,44,men,0.946021550125568,0.88516425003026,1.35112571396078,41.2287825976066,46.8682590387837,0.98398190519444
2014,44,women,1.00171975519596,0.901483589887661,1.12094506248459,77.0204571495581,51.2179839568726,1.03437972319237
2014,45,men,0.888103323607923,0.874981871710617,1.21395241234454,41.4540588269737,42.4767661615772,0.996499870739932
2014,45,women,0.904576595745813,0.901452472627844,1.24226363964753,59.9574172547179,46.6055674549901,0.933351231600851
2014,46,men,0.915061912330721,0.871681377348736,1.0346518254099,41.0069308367537,39.2736576758102,0.939825898921956
2014,46,women,0.900615985686959,0.861551319150223,1.3233464831965,51.0858576385373,42.1579160504798,1.00467437820387
2014,47,men,0.860323311619807,0.887413901893243,1.12060779325694,33.3247738263421,36.7044646381872,0.984891258899482
2014,47,women,0.947593257732122,0.869946028231012,1.29067635733415,49.0863997678877,41.3454192251221,1.00348846479499
2014,48,men,0.910968854717505,0.873270815375522,1.21587911583269,37.1920614769695,32.5714755905698,0.959341159068897
2014,48,women,0.888573949406721,0.87855486515087,1.44452250818476,44.915701164143,36.7965072309803,0.954200057791741
2014,49,men,0.863192225462989,0.885305228587606,1.19350472272705,28.8346516730283,30.503124335017,0.993501044086978
2014,49,women,0.976232132121247,0.857783055458469,1.12039336688313,42.4683495974704,32.9998496620742,0.975065070466654
2014,50,men,0.877454985250121,0.840265536227228,1.35935886456115,26.2951623190007,26.4527600072628,0.95043214953803
2014,50,women,0.909155643195614,0.834823028747225,1.16116973322513,40.8271420536021,35.3930004362142,0.987539947935856
2014,51,men,0.899868090085734,0.82721303026823,1.17734021748136,24.0765004266155,24.0664715322527,0.945836626062664
2014,51,women,0.980532251835612,0.850563805940878,1.24171058084587,40.5934745606095,27.6977942211785,0.974021955674188
2014,52,men,0.906319843279485,0.861291760135403,1.23998002740573,22.624106830194,22.6431126116128,0.937388360476327
2014,52,women,0.87525677016197,0.846858238183758,0.970409395848399,28.3801841903078,28.5895356561015,0.99615653177057
2014,53,men,0.915571942356942,0.854782386588957,1.50536155293091,21.162058852165,23.1540798219105,1.00742638606174
2014,53,women,0.915664519784254,0.868712618504509,1.29120318107106,28.5013141266246,27.0810762403946,0.961731959655633
2014,54,men,0.862757374155418,0.832688989739938,1.40202817933721,19.4322254624255,18.3635181059296,0.964155698042368
2014,54,women,0.879378648082074,0.835149214220359,1.07248063742255,30.1846975791611,23.7521877060176,1.02187243230227
2014,55,men,0.900166514936278,0.823459589242238,1.14433540707169,18.3225988839039,18.996907865358,0.980481132466862
2014,55,women,0.898652584228118,0.847034073432626,1.06242225924332,26.5290950416538,23.8579584673085,0.978396165993884
2014,56,men,0.871005095566069,0.834776111104203,1.14042708841601,18.1252424214269,18.0587152922406,0.980283802113204
2014,56,women,0.868194209437428,0.832632821221601,1.21973155474369,23.032256162723,20.7161527707587,0.912356412145318
2014,57,men,0.86091324793375,0.831025559224563,1.34606380178424,15.7542258382196,15.7423095316049,0.980273145610779
2014,57,women,0.827840092804691,0.820065206852567,1.08040029721233,20.274762170258,20.4530347746854,0.974424790120024
2014,58,men,0.908209718567391,0.826623739237793,1.28875423749025,15.9890000770264,14.081976473235,0.955843293379371
2014,58,women,0.836111954180051,0.825123042110575,1.25353859372591,18.5780582290623,18.7126876644385,0.954274548151646
2014,59,men,0.89206026176122,0.822503084205297,1.24459875800851,14.5782834490974,13.5838782914947,0.936320305846681
2014,59,women,0.866617345237327,0.784584476636429,1.54804487982146,19.153857841511,17.2334849537522,0.926280168142879
2014,60,men,0.949331407643872,0.936232571322236,1.08746038332017,14.1502526093536,16.6135175648577,0.958913741192946
2014,60,women,0.900946698316412,0.935146025826038,1.21995253870459,18.7427935255204,22.7713769871827,0.908600851764107
2014,61,men,0.919543212572799,0.924464908381687,1.35327250235338,12.5499684841002,16.436209303551,0.938299417167865
2014,61,women,0.919483749222221,0.896187984114952,1.1738588451516,19.7051225154741,21.8707694710395,0.980231959779124
2014,62,men,0.924377227852878,0.928065785696293,1.18908878248163,12.8728431182291,15.6376924789576,0.956608778339702
2014,62,women,0.911970052346016,0.912631752334049,1.28308347420663,19.4606320803659,21.1026207985078,0.934130978415503
2014,63,men,0.936947966601062,0.920312104188131,1.29018625382972,12.2437216837413,14.406270563662,0.957868430831568
2014,63,women,0.929853153374019,0.907230863511301,1.13230155842463,15.8886250937614,20.436252071338,0.939064243177886
2014,64,men,0.925795278763921,0.918826215821215,1.12311102330847,11.4288750124523,13.7693693905956,0.947450952946356
2014,64,women,0.916401603165054,0.911915795205139,1.12359231560953,14.9592400893573,19.480164602741,0.98241913281651
2014,65,men,0.937200769286045,0.913252941228453,1.11962665518302,11.7366034676275,13.1891008979828,0.918844371926849
2014,65,women,0.948743275866324,0.902395200442701,1.45893928750432,14.2819139190953,19.0225904659065,0.901765279672126
2014,66,men,0.929432450186747,0.924101943002161,1.2610156621936,10.1838248729756,11.4469054736892,0.944284617366907
2014,66,women,0.892603912091587,0.89680325878394,1.12602185460408,12.6125617170944,17.4630272952837,0.917247405632897
2014,67,men,0.918813246855281,0.939061928572135,1.20633404825696,10.3359309313448,11.9587897771009,0.934448533445382
2014,67,women,0.891351540560167,0.885306154808981,1.10812113660531,12.2677669659409,17.7020862972106,0.909059045679412
2014,68,men,0.944957527258813,0.93939956012075,1.15914885909133,9.36916919120135,10.7051884793149,0.941882444660992
2014,68,women,0.915382453151405,0.900266298268957,1.28756080332257,12.0303244533532,16.0468944408097,0.895725523674487
2014,69,men,0.947655464420949,0.932927686495708,1.09804537013376,8.98389818597462,10.6678112182801,0.941076950706618
2014,69,women,0.902302356692544,0.891355400339105,1.2892159061656,11.5035235938789,15.0849798704506,0.917500650812338
2014,70,men,0.953352096927661,0.959476598747141,1.08664950767754,8.66437619724767,10.40069673114,0.985428820962065
2014,70,women,0.923320805193884,0.921765993180827,1.34967094955635,10.6868532524757,14.2611577585275,0.93170381898759
2014,71,men,0.982160260594585,0.960330797403705,1.15988677744681,8.06499538611337,10.1362402094463,0.928504959194018
2014,71,women,0.959389700743415,0.913369523636901,1.15641592727163,11.5780999572417,14.0660006211438,0.946370404559865
2014,72,men,0.992881317254398,0.963898413185297,1.22149058408528,8.6075657823848,9.19223107788384,0.937734172553609
2014,72,women,0.934490250468453,0.92507325183245,1.19318002086597,9.89235606010445,13.87631600597,0.95096250656436
2014,73,men,0.945359885573624,0.958815263162657,1.31736334487418,7.73158726331583,9.46850237974612,0.948768950141236
2014,73,women,0.959560292410336,0.916513094206893,1.20324643063362,10.0130558663363,12.6841818448686,0.914000126785469
2014,74,men,0.961934816964281,0.977074879319014,1.20750151856837,7.27930496022858,9.21025108253539,0.903659528801191
2014,74,women,0.941543125211666,0.915273234062833,1.14847703380519,9.75682783110189,12.3522398101449,0.892271403553767
2014,75,men,0.982774559767016,0.988183191860655,1.38815624357091,8.27557081247528,8.59009190127717,0.982580507660768
2014,75,women,0.961920151536992,0.935990482168246,1.15800388852717,8.77697771511769,11.7514482510306,0.880334820310112
2014,76,men,1.00280406521037,0.996378926594237,1.26212527338048,7.31031351581367,7.65557761989956,0.924872550720752
2014,76,women,0.952786518896244,0.962809830894746,1.4701657733467,8.5117778856976,11.5317262103352,0.906275433711003
2014,77,men,0.973976486184272,0.988981845404697,1.12994360801768,7.43096638363216,7.72381047711337,0.933271348139481
2014,77,women,0.938131134787609,0.962954879783324,1.2582785280417,8.50044290546009,10.6768736189697,0.929906737928724
2014,78,men,1.01214110937057,1.02488693469417,1.25910273745991,7.96678309958154,7.50685842795803,0.928917900284067
2014,78,women,0.956898532984977,0.976227331785234,1.15109384263772,8.24168972629185,10.7694652856405,0.904233294067506
2014,79,men,1.03813051395275,1.01696886590041,1.4139101993516,7.43682313828444,7.30108318448341,0.937995743853205
2014,79,women,0.972852488860125,0.968568882254208,1.25021526724222,7.53215560782464,9.59000068255876,0.905952510013741
2014,80,men,1.0242052860875,1.02609953941976,1.24814813721739,6.31353328120582,6.41165108837831,0.932431610093648
2014,80,women,0.967843704728233,0.974842500180077,1.23061745577313,7.71453010173238,8.5479576400194,0.955133186027593
2014,81,men,1.07725724575268,1.028057577946,1.36423044919798,6.96496307481481,7.02945557484677,0.969096053182886
2014,81,women,0.992355551443711,0.98255370799991,1.29283373090209,7.49552141501406,9.02967154680651,0.912138015671364
2014,82,men,1.08519389726311,1.07158408516626,1.2194552055444,6.36498545136912,6.43000256364811,0.934291222954769
2014,82,women,1.0193151987666,0.982379716761975,1.18883680597464,7.79496996851664,9.29594275334239,0.914831332479633
2014,83,men,1.09299962003931,1.0444147890651,1.45476580108147,6.26495050841518,6.79215577481637,0.881944642167968
2014,83,women,1.02745726653824,1.00281350052747,1.36178523314791,7.58799419544995,9.48542188906481,0.89777895037064
2014,84,men,1.12536305175844,1.06386486563845,1.35456253493891,6.19890910881454,7.20557546201438,0.922745060353094
2014,84,women,1.05015590736668,1.00280893223229,1.25774356709254,8.30596453526824,9.9208121782077,0.936473229749183
2014,85,men,1.132743331207,1.09357955313087,1.24017205013088,6.74944568874146,7.7228110109303,0.916077590961222
2014,85,women,1.05383946514068,1.02491918935051,1.0898521485859,8.16937406515756,9.23811662828616,0.952636977239857
2014,86,men,1.14153080387087,1.0777412137084,1.25535755050485,6.73191905766227,7.77434657036896,1.02290579309065
2014,86,women,1.04628088003723,1.03271016190016,1.07972382642898,6.94477436850865,10.0987578519401,0.960286215527966
2014,87,men,1.16605437039379,1.07622081503914,0.955970687816229,6.76466786966577,8.98869646541828,0.990924184730487
2014,87,women,1.08260612121067,1.037067952407,1.12838870201686,8.24793628526015,11.0652387626627,0.987863083051629
2014,88,men,1.2340162732885,1.14107462819861,1.92732539718583,5.65924313175225,9.44523420601082,0.924384776046126
2014,88,women,1.11809937036515,1.05377885978885,1.49296083664082,6.98355561622151,10.5572124151419,0.991423759470305
2014,89,men,1.26312014280412,1.09155471036878,0.87672200238768,5.51640763058247,8.09917393378991,0.926640417138312
2014,89,women,1.18303291260416,1.07602245877312,1.21055051172642,6.38506764495694,9.45710649826517,0.99379342817443
2015,30,men,1.23601666537603,1.00143133983233,1.06468415316241,193.497224225773,136.679484231575,1.02315858346412
2015,30,women,1.05096855855523,0.982064679909216,1.03383232216699,171.214045745841,148.489732611803,0.98315676623799
2015,31,men,0.997860710566784,0.958329238817293,1.03234073367778,217.074290868997,142.81436750095,1.03243846437745
2015,31,women,1.03784039554056,0.97629126876851,1.02577040364042,204.951374871626,150.954667291997,1.01751738000703
2015,32,men,0.827344522800741,0.950796868069158,1.04686241575271,170.628554614456,168.933063124691,0.966107880223059
2015,32,women,0.918827674742714,0.961489457395209,1.06041147687493,218.480686156162,168.400743673124,1.06603522454724
2015,33,men,0.777335183600553,0.952070308936771,1.0397158297292,134.020063349029,95.3510777693156,1.07160783084734
2015,33,women,0.840117253148525,0.939850357871088,1.07380602918246,115.826008305447,98.382041777458,1.0098713753618
2015,34,men,0.924830230075173,0.904225280809292,1.01540360787237,134.127252069363,97.0276412393131,0.910074962953133
2015,34,women,0.933222940561907,0.939175051190342,1.01893693298013,122.996924148783,98.5489424237881,1.0255925096676
2015,35,men,1.02994516038173,0.908259004826138,1.33410489436087,132.837785193395,101.552803632821,0.948070888405146
2015,35,women,0.998137125184618,0.927165763223636,1.24334638538542,120.324702401554,109.024276288918,1.00534813967875
